Frequenz;Kanal A;Kanal B
(s);(V);(V)

0.27005400;0.07080294;0.25635550
0.27338800;0.07080294;-0.18616290
0.27672200;0.07080294;0.25635550
0.28005600;-0.10803550;-0.18616290
0.28339000;-0.10803550;-0.18616290
0.28672400;-0.10803550;0.25635550
0.29005800;0.07080294;0.25635550
0.29339200;0.07080294;-0.18616290
0.29672600;0.07080294;-0.18616290
0.30006000;0.07080294;0.25635550
0.30339400;-0.10803550;-0.18616290
0.30672800;-0.10803550;-0.18616290
0.31006200;0.07080294;-0.18616290
0.31339600;0.07080294;-0.18616290
0.31673000;0.07080294;-0.63020720
0.32006400;-0.10803550;-0.18616290
0.32339800;0.07080294;-0.18616290
0.32673200;-0.10803550;-0.18616290
0.33006600;0.07080294;-0.63020720
0.33340000;0.07080294;-0.18616290
0.33673400;0.07080294;-0.18616290
0.34006800;-0.10803550;-0.18616290
0.34340200;-0.10803550;-0.18616290
0.34673600;-0.10803550;-0.18616290
0.35007000;0.07080294;0.25635550
0.35340400;0.07080294;-0.18616290
0.35673800;-0.10803550;-0.18616290
0.36007200;-0.10803550;-0.18616290
0.36340600;0.07080294;-0.18616290
0.36674000;0.07080294;-0.18616290
0.37007400;0.07080294;0.25635550
0.37340800;0.07080294;0.25635550
0.37674200;-0.10803550;-0.18616290
0.38007600;-0.10803550;-0.18616290
0.38341000;-0.10803550;0.25635550
0.38674400;-0.10803550;-0.18616290
0.39007800;0.07080294;-0.18616290
0.39341200;0.07080294;-0.18616290
0.39674600;0.07080294;-0.63020720
0.40008000;-0.10803550;-0.18616290
0.40341400;0.07080294;0.25635550
0.40674800;-0.10803550;-0.18616290
0.41008200;-0.10803550;-0.18616290
0.41341600;0.07080294;0.25635550
0.41675000;0.07080294;0.25635550
0.42008400;-0.10803550;0.25635550
0.42341800;0.07080294;-0.18616290
0.42675200;0.07080294;-0.18616290
0.43008600;0.07080294;-0.18616290
0.43342000;0.07080294;-0.18616290
0.43675400;0.07080294;-0.18616290
0.44008800;-0.10803550;0.25635550
0.44342200;-0.10803550;-0.18616290
0.44675600;0.07080294;-0.18616290
0.45009000;-0.10803550;-0.18616290
0.45342400;0.07080294;0.25635550
0.45675800;0.07080294;-0.18616290
0.46009200;-0.10803550;0.25635550
0.46342600;-0.10803550;-0.18616290
0.46676000;-0.10803550;-0.18616290
0.47009400;-0.10803550;0.25635550
0.47342800;0.07080294;-0.18616290
0.47676200;0.07080294;-0.18616290
0.48009600;0.07080294;-0.18616290
0.48343000;-0.10803550;-0.63020720
0.48676400;0.07080294;0.25635550
0.49009800;-0.10803550;-0.18616290
0.49343200;0.07080294;0.25635550
0.49676600;-0.10803550;0.25635550
0.50010000;-0.10803550;-0.18616290
0.50343400;-0.10803550;0.25635550
0.50676800;0.07080294;-0.18616290
0.51010200;0.07080294;-0.18616290
0.51343600;0.07080294;-0.18616290
0.51677000;0.07080294;-0.18616290
0.52010400;-0.10803550;-0.18616290
0.52343800;0.07080294;-0.18616290
0.52677200;-0.10803550;-0.63020720
0.53010600;-0.10803550;-0.18616290
0.53344000;0.07080294;0.25635550
0.53677400;-0.10803550;0.25635550
0.54010800;-0.10803550;-0.18616290
0.54344200;0.07080294;0.25635550
0.54677600;-0.10803550;-0.18616290
0.55011000;0.07080294;-0.18616290
0.55344400;-0.10803550;-0.63020720
0.55677800;0.07080294;-0.18616290
0.56011200;-0.10803550;-0.18616290
0.56344600;-0.10803550;-0.63020720
0.56678000;-0.10803550;-0.18616290
0.57011400;-0.10803550;-0.63020720
0.57344800;0.07080294;-0.63020720
0.57678200;0.07080294;-0.18616290
0.58011600;0.07080294;0.25635550
0.58345000;0.07080294;-0.18616290
0.58678400;0.07080294;0.25635550
0.59011800;0.07080294;-0.18616290
0.59345200;0.07080294;-0.18616290
0.59678600;0.07080294;-0.18616290
0.60012000;-0.10803550;0.25635550
0.60345400;0.07080294;-0.18616290
0.60678800;0.07080294;-0.18616290
0.61012200;0.07080294;-0.18616290
0.61345600;0.07080294;-0.18616290
0.61679000;-0.10803550;-0.18616290
0.62012400;-0.10803550;-0.18616290
0.62345800;-0.10803550;-0.18616290
0.62679200;-0.10803550;-0.63020720
0.63012600;12.76467000;30.86795000
0.63346000;12.76467000;31.31199000
0.63679400;12.58583000;-0.18616290
0.64012800;-0.10803550;-0.18616290
0.64346200;-0.10803550;-0.63020720
0.64679600;-0.10803550;0.25635550
0.65013000;0.07080294;-0.18616290
0.65346400;-0.10803550;-0.18616290
0.65679800;-0.10803550;-0.18616290
0.66013200;-0.10803550;-0.18616290
0.66346600;-0.10803550;0.25635550
0.66680000;-0.10803550;0.25635550
0.67013400;0.07080294;0.25635550
0.67346800;0.07080294;-0.18616290
0.67680200;-0.10803550;0.25635550
0.68013600;0.07080294;0.25635550
0.68347000;-0.10803550;0.25635550
0.68680400;-0.10803550;0.25635550
0.69013800;-0.10803550;-0.18616290
0.69347200;0.07080294;0.25635550
0.69680600;0.07080294;0.25635550
0.70014000;0.07080294;0.25635550
0.70347400;0.07080294;0.25635550
0.70680800;-0.10803550;0.25635550
0.71014200;0.07080294;0.25635550
0.71347600;0.07080294;0.25635550
0.71681000;-0.10803550;0.25635550
0.72014400;-0.10803550;0.25635550
0.72347800;-0.10803550;0.25635550
0.72681200;-0.10803550;0.25635550
0.73014600;0.07080294;0.25635550
0.73348000;0.07080294;0.25635550
0.73681400;0.07080294;0.25635550
0.74014800;-0.10803550;0.25635550
0.74348200;0.07080294;0.25635550
0.74681600;-0.10803550;0.25635550
0.75015000;0.07080294;0.25635550
0.75348400;0.07080294;0.25635550
0.75681800;0.07080294;0.25635550
0.76015200;-0.10803550;0.25635550
0.76348600;0.07080294;0.25635550
0.76682000;-0.10803550;0.25635550
0.77015400;0.07080294;0.25635550
0.77348800;0.07080294;0.25635550
0.77682200;-0.10803550;0.25635550
0.78015600;0.07080294;0.25635550
0.78349000;-0.10803550;0.25635550
0.78682400;-0.10803550;0.25635550
0.79015800;0.07080294;0.25635550
0.79349200;0.07080294;0.25635550
0.79682600;-0.10803550;0.25635550
0.80016000;-0.10803550;0.25635550
0.80349400;0.07080294;0.25635550
0.80682800;-0.10803550;0.25635550
0.81016200;-0.10803550;0.25635550
0.81349600;0.07080294;0.25635550
0.81683000;0.07080294;0.25635550
0.82016400;-0.10803550;0.25635550
0.82349800;-0.10803550;0.25635550
0.82683200;0.07080294;0.69887390
0.83016600;0.07080294;0.69887390
0.83350000;0.07080294;0.69887390
0.83683400;0.07080294;0.25635550
0.84016800;-0.10803550;0.25635550
0.84350200;-0.10803550;0.25635550
0.84683600;-0.10803550;0.69887390
0.85017000;-0.10803550;0.25635550
0.85350400;0.07080294;0.69887390
0.85683800;-0.10803550;0.69887390
0.86017200;-0.10803550;0.25635550
0.86350600;-0.10803550;0.69887390
0.86684000;-0.10803550;0.69887390
0.87017400;-0.10803550;0.69887390
0.87350800;0.07080294;0.69887390
0.87684200;0.07080294;0.69887390
0.88017600;0.07080294;0.69887390
0.88351000;-0.10803550;0.69887390
0.88684400;-0.10803550;0.69887390
0.89017800;0.07080294;0.69887390
0.89351200;0.07080294;0.69887390
0.89684600;-0.10803550;0.69887390
0.90018000;-0.10803550;0.69887390
0.90351400;-0.10803550;0.69887390
0.90684800;-0.10803550;0.69887390
0.91018200;0.07080294;0.69887390
0.91351600;0.07080294;0.69887390
0.91685000;0.07080294;0.69887390
0.92018400;0.07080294;0.69887390
0.92351800;-0.10803550;0.69887390
0.92685200;-0.10803550;0.69887390
0.93018600;0.07080294;0.69887390
0.93352000;0.07080294;0.69887390
0.93685400;0.07080294;0.69887390
0.94018800;0.07080294;0.69887390
0.94352200;0.07080294;0.69887390
0.94685600;-0.10803550;0.69887390
0.95019000;0.07080294;0.69887390
0.95352400;0.07080294;0.69887390
0.95685800;-0.10803550;0.69887390
0.96019200;0.07080294;0.69887390
0.96352600;0.07080294;0.69887390
0.96686000;-0.10803550;0.69887390
0.97019400;-0.10803550;0.69887390
0.97352800;0.07080294;0.69887390
0.97686200;0.07080294;0.69887390
0.98019600;0.07080294;1.14291800
0.98353000;-0.10803550;0.69887390
0.98686400;-0.10803550;1.14291800
0.99019800;0.07080294;1.14291800
0.99353200;0.07080294;1.14291800
0.99686600;0.07080294;0.69887390
1.00020000;-0.10803550;0.69887390
1.00353400;-0.10803550;0.69887390
1.00686800;0.07080294;1.14291800
1.01020200;0.07080294;1.14291800
1.01353600;0.07080294;0.69887390
1.01687000;0.07080294;1.14291800
1.02020400;-0.10803550;1.14291800
1.02353800;-0.10803550;0.69887390
1.02687200;0.07080294;1.14291800
1.03020600;0.07080294;1.14291800
1.03354000;0.07080294;1.14291800
1.03687400;0.07080294;1.14291800
1.04020800;0.07080294;1.14291800
1.04354200;-0.10803550;1.14291800
1.04687600;-0.10803550;1.14291800
1.05021000;0.07080294;1.14291800
1.05354400;0.07080294;1.14291800
1.05687800;-0.10803550;1.14291800
1.06021200;0.07080294;1.14291800
1.06354600;-0.10803550;1.14291800
1.06688000;0.07080294;1.14291800
1.07021400;-0.10803550;1.14291800
1.07354800;0.07080294;1.14291800
1.07688200;-0.10803550;1.14291800
1.08021600;-0.10803550;1.14291800
1.08355000;0.07080294;1.14291800
1.08688400;0.07080294;1.14291800
1.09021800;0.07080294;1.14291800
1.09355200;0.07080294;1.14291800
1.09688600;0.07080294;1.14291800
1.10022000;-0.10803550;1.14291800
1.10355400;0.07080294;1.14291800
1.10688800;0.07080294;1.14291800
1.11022200;-0.10803550;1.14291800
1.11355600;0.07080294;1.14291800
1.11689000;-0.10803550;1.14291800
1.12022400;0.07080294;1.14291800
1.12355800;0.07080294;1.14291800
1.12689200;0.07080294;1.14291800
1.13022600;0.07080294;1.14291800
1.13356000;0.07080294;1.14291800
1.13689400;0.07080294;1.14291800
1.14022800;-0.10803550;1.14291800
1.14356200;-0.10803550;1.14291800
1.14689600;-0.10803550;1.14291800
1.15023000;0.07080294;1.14291800
1.15356400;0.07080294;1.14291800
1.15689800;-0.10803550;1.14291800
1.16023200;0.07080294;1.14291800
1.16356600;0.07080294;1.14291800
1.16690000;-0.10803550;1.14291800
1.17023400;0.07080294;1.14291800
1.17356800;0.07080294;1.14291800
1.17690200;-0.10803550;1.14291800
1.18023600;0.07080294;1.14291800
1.18357000;0.07080294;1.14291800
1.18690400;0.07080294;1.14291800
1.19023800;0.07080294;1.14291800
1.19357200;0.07080294;1.14291800
1.19690600;0.07080294;1.14291800
1.20024000;-0.10803550;1.14291800
1.20357400;-0.10803550;1.14291800
1.20690800;-0.10803550;1.58696200
1.21024200;-0.10803550;1.14291800
1.21357600;0.07080294;1.14291800
1.21691000;0.07080294;1.14291800
1.22024400;-0.10803550;1.14291800
1.22357800;0.07080294;1.14291800
1.22691200;0.07080294;1.14291800
1.23024600;0.07080294;1.14291800
1.23358000;0.07080294;1.14291800
1.23691400;0.07080294;2.03100700
1.24024800;0.07080294;1.14291800
1.24358200;-0.10803550;1.14291800
1.24691600;0.07080294;2.03100700
1.25025000;0.07080294;1.14291800
1.25358400;0.07080294;1.14291800
1.25691800;0.07080294;1.14291800
1.26025200;0.07080294;1.58696200
1.26358600;-0.10803550;1.58696200
1.26692000;0.07080294;1.14291800
1.27025400;0.07080294;1.58696200
1.27358800;-0.10803550;0.69887390
1.27692200;0.07080294;1.58696200
1.28025600;-0.10803550;2.03100700
1.28359000;0.07080294;1.58696200
1.28692400;-0.10803550;1.14291800
1.29025800;-0.10803550;2.03100700
1.29359200;0.07080294;1.58696200
1.29692600;0.07080294;1.58696200
1.30026000;0.07080294;1.58696200
1.30359400;-0.10803550;1.58696200
1.30692800;0.07080294;1.58696200
1.31026200;0.07080294;2.03100700
1.31359600;0.07080294;2.03100700
1.31693000;0.07080294;2.03100700
1.32026400;-0.10803550;1.58696200
1.32359800;0.07080294;2.03100700
1.32693200;-0.10803550;2.03100700
1.33026600;-0.10803550;1.58696200
1.33360000;0.07080294;2.03100700
1.33693400;-0.10803550;2.03100700
1.34026800;-0.10803550;2.03100700
1.34360200;-0.10803550;2.03100700
1.34693600;-0.10803550;1.58696200
1.35027000;0.07080294;1.58696200
1.35360400;0.07080294;2.03100700
1.35693800;0.07080294;2.03100700
1.36027200;-0.10803550;2.03100700
1.36360600;0.07080294;2.03100700
1.36694000;0.07080294;2.03100700
1.37027400;0.07080294;2.03100700
1.37360800;0.07080294;2.03100700
1.37694200;-0.10803550;2.03100700
1.38027600;0.07080294;2.03100700
1.38361000;0.07080294;2.03100700
1.38694400;-0.10803550;2.03100700
1.39027800;0.07080294;2.03100700
1.39361200;0.07080294;2.03100700
1.39694600;-0.10803550;2.03100700
1.40028000;0.07080294;2.03100700
1.40361400;-0.10803550;2.03100700
1.40694800;0.07080294;2.03100700
1.41028200;0.07080294;2.03100700
1.41361600;0.07080294;2.03100700
1.41695000;0.07080294;2.03100700
1.42028400;-0.10803550;2.03100700
1.42361800;0.07080294;2.03100700
1.42695200;-0.10803550;2.03100700
1.43028600;-0.10803550;2.03100700
1.43362000;0.07080294;2.03100700
1.43695400;0.07080294;2.03100700
1.44028800;0.07080294;2.03100700
1.44362200;0.07080294;2.03100700
1.44695600;0.07080294;2.03100700
1.45029000;0.07080294;2.03100700
1.45362400;0.07080294;2.03100700
1.45695800;0.07080294;2.03100700
1.46029200;0.07080294;2.03100700
1.46362600;-0.10803550;2.03100700
1.46696000;0.07080294;2.03100700
1.47029400;-0.10803550;2.03100700
1.47362800;0.07080294;2.03100700
1.47696200;-0.10803550;2.03100700
1.48029600;-0.10803550;2.03100700
1.48363000;0.07080294;2.03100700
1.48696400;-0.10803550;2.03100700
1.49029800;0.07080294;2.03100700
1.49363200;0.07080294;2.03100700
1.49696600;-0.10803550;2.03100700
1.50030000;-0.10803550;2.47352500
1.50363400;-0.10803550;2.47352500
1.50696800;-0.10803550;2.03100700
1.51030200;0.07080294;2.47352500
1.51363600;0.07080294;2.03100700
1.51697000;-0.10803550;2.47352500
1.52030400;-0.10803550;2.47352500
1.52363800;-0.10803550;2.47352500
1.52697200;-0.10803550;2.03100700
1.53030600;0.07080294;2.47352500
1.53364000;0.07080294;2.47352500
1.53697400;0.07080294;2.47352500
1.54030800;0.07080294;2.47352500
1.54364200;-0.10803550;2.47352500
1.54697600;0.07080294;2.47352500
1.55031000;-0.10803550;2.47352500
1.55364400;0.07080294;2.47352500
1.55697800;0.07080294;2.47352500
1.56031200;-0.10803550;2.47352500
1.56364600;-0.10803550;2.47352500
1.56698000;0.07080294;2.03100700
1.57031400;-0.10803550;2.47352500
1.57364800;0.07080294;2.47352500
1.57698200;0.07080294;2.47352500
1.58031600;0.07080294;2.47352500
1.58365000;-0.10803550;2.47352500
1.58698400;0.07080294;2.47352500
1.59031800;0.07080294;2.47352500
1.59365200;0.07080294;2.47352500
1.59698600;-0.10803550;2.47352500
1.60032000;0.07080294;2.47352500
1.60365400;0.07080294;2.47352500
1.60698800;0.07080294;2.47352500
1.61032200;0.07080294;2.47352500
1.61365600;0.07080294;2.47352500
1.61699000;0.07080294;2.47352500
1.62032400;-0.10803550;2.47352500
1.62365800;0.07080294;2.47352500
1.62699200;-0.10803550;2.47352500
1.63032600;0.07080294;2.47352500
1.63366000;0.07080294;2.47352500
1.63699400;-0.10803550;2.47352500
1.64032800;0.07080294;2.47352500
1.64366200;-0.10803550;2.47352500
1.64699600;0.07080294;2.47352500
1.65033000;0.07080294;2.47352500
1.65366400;0.07080294;2.47352500
1.65699800;0.07080294;2.47352500
1.66033200;-0.10803550;2.47352500
1.66366600;0.07080294;2.47352500
1.66700000;-0.10803550;2.47352500
1.67033400;0.07080294;2.47352500
1.67366800;-0.10803550;2.47352500
1.67700200;0.07080294;2.91757000
1.68033600;-0.10803550;2.91757000
1.68367000;0.07080294;2.47352500
1.68700400;-0.10803550;2.91757000
1.69033800;0.07080294;2.47352500
1.69367200;0.07080294;2.91757000
1.69700600;0.07080294;2.47352500
1.70034000;-0.10803550;2.91757000
1.70367400;-0.10803550;2.91757000
1.70700800;0.07080294;2.47352500
1.71034200;0.07080294;2.91757000
1.71367600;0.07080294;2.47352500
1.71701000;-0.10803550;2.91757000
1.72034400;-0.10803550;2.91757000
1.72367800;0.07080294;2.91757000
1.72701200;0.07080294;2.91757000
1.73034600;0.07080294;2.91757000
1.73368000;0.07080294;2.91757000
1.73701400;-0.10803550;2.91757000
1.74034800;-0.10803550;2.91757000
1.74368200;-0.10803550;2.91757000
1.74701600;0.07080294;2.91757000
1.75035000;0.07080294;2.91757000
1.75368400;0.07080294;2.91757000
1.75701800;0.07080294;2.91757000
1.76035200;0.07080294;2.91757000
1.76368600;0.07080294;2.91757000
1.76702000;-0.10803550;2.91757000
1.77035400;0.07080294;2.91757000
1.77368800;0.07080294;2.91757000
1.77702200;-0.10803550;2.91757000
1.78035600;0.07080294;2.91757000
1.78369000;0.07080294;2.91757000
1.78702400;-0.10803550;2.91757000
1.79035800;0.07080294;2.91757000
1.79369200;0.07080294;2.91757000
1.79702600;0.07080294;2.91757000
1.80036000;0.07080294;2.91757000
1.80369400;-0.10803550;2.47352500
1.80702800;-0.10803550;2.91757000
1.81036200;0.07080294;2.91757000
1.81369600;0.07080294;2.91757000
1.81703000;0.07080294;2.91757000
1.82036400;0.07080294;2.91757000
1.82369800;-0.10803550;2.91757000
1.82703200;-0.10803550;2.91757000
1.83036600;-0.10803550;2.91757000
1.83370000;0.07080294;2.91757000
1.83703400;0.07080294;2.91757000
1.84036800;0.07080294;2.91757000
1.84370200;0.07080294;3.80565800
1.84703600;0.07080294;2.91757000
1.85037000;0.07080294;2.91757000
1.85370400;0.07080294;2.91757000
1.85703800;0.07080294;3.36161400
1.86037200;0.07080294;2.91757000
1.86370600;-0.10803550;2.91757000
1.86704000;-0.10803550;2.91757000
1.87037400;0.07080294;2.91757000
1.87370800;0.07080294;2.91757000
1.87704200;0.07080294;2.91757000
1.88037600;-0.10803550;2.91757000
1.88371000;-0.10803550;2.91757000
1.88704400;-0.10803550;3.80565800
1.89037800;-0.10803550;2.91757000
1.89371200;0.07080294;2.91757000
1.89704600;-0.10803550;2.91757000
1.90038000;-0.10803550;2.91757000
1.90371400;0.07080294;2.91757000
1.90704800;-0.10803550;2.91757000
1.91038200;0.07080294;2.91757000
1.91371600;0.07080294;2.91757000
1.91705000;-0.10803550;3.36161400
1.92038400;0.07080294;3.36161400
1.92371800;-0.10803550;2.91757000
1.92705200;-0.10803550;2.91757000
1.93038600;0.07080294;2.91757000
1.93372000;0.07080294;2.91757000
1.93705400;0.07080294;2.91757000
1.94038800;-0.10803550;3.36161400
1.94372200;-0.10803550;2.91757000
1.94705600;-0.10803550;3.36161400
1.95039000;-0.10803550;2.91757000
1.95372400;-0.10803550;3.36161400
1.95705800;0.07080294;3.36161400
1.96039200;0.07080294;3.36161400
1.96372600;0.07080294;3.36161400
1.96706000;-0.10803550;3.36161400
1.97039400;0.07080294;3.36161400
1.97372800;0.07080294;3.36161400
1.97706200;-0.10803550;2.91757000
1.98039600;-0.10803550;2.91757000
1.98373000;-0.10803550;3.36161400
1.98706400;0.07080294;3.80565800
1.99039800;0.07080294;2.91757000
1.99373200;0.07080294;3.36161400
1.99706600;-0.10803550;3.36161400
2.00040000;0.07080294;3.36161400
2.00373400;-0.10803550;3.80565800
2.00706800;-0.10803550;3.36161400
2.01040200;0.07080294;3.36161400
2.01373600;0.07080294;3.36161400
2.01707000;0.07080294;3.36161400
2.02040400;-0.10803550;3.36161400
2.02373800;0.07080294;3.80565800
2.02707200;-0.10803550;3.80565800
2.03040600;-0.10803550;3.80565800
2.03374000;0.07080294;3.80565800
2.03707400;0.07080294;3.80565800
2.04040801;0.07080294;3.36161400
2.04374201;0.07080294;3.80565800
2.04707601;-0.10803550;3.80565800
2.05041001;0.07080294;3.80565800
2.05374401;0.07080294;3.80565800
2.05707801;0.07080294;3.36161400
2.06041201;-0.10803550;3.80565800
2.06374601;0.07080294;3.80565800
2.06708001;0.07080294;3.80565800
2.07041401;0.07080294;3.80565800
2.07374801;0.07080294;3.80565800
2.07708201;0.07080294;3.80565800
2.08041601;-0.10803550;3.80565800
2.08375001;-0.10803550;3.80565800
2.08708401;-0.10803550;3.80565800
2.09041801;-0.10803550;3.80565800
2.09375201;0.07080294;3.80565800
2.09708601;-0.10803550;3.80565800
2.10042001;0.07080294;3.80565800
2.10375401;0.07080294;3.80565800
2.10708801;-0.10803550;3.80565800
2.11042201;-0.10803550;3.80565800
2.11375601;0.07080294;3.80565800
2.11709001;-0.10803550;3.80565800
2.12042401;-0.10803550;3.80565800
2.12375801;-0.10803550;3.80565800
2.12709201;-0.10803550;3.80565800
2.13042601;-0.10803550;3.80565800
2.13376001;0.07080294;3.80565800
2.13709401;0.07080294;3.80565800
2.14042801;-0.10803550;3.80565800
2.14376201;-0.10803550;3.80565800
2.14709601;0.07080294;3.80565800
2.15043001;0.07080294;4.24817700
2.15376401;0.07080294;3.80565800
2.15709801;0.07080294;3.80565800
2.16043201;0.07080294;3.80565800
2.16376601;0.07080294;4.24817700
2.16710001;-0.10803550;3.80565800
2.17043401;-0.10803550;4.24817700
2.17376801;0.07080294;4.69222100
2.17710201;0.07080294;4.24817700
2.18043601;-0.10803550;3.80565800
2.18377001;0.07080294;4.24817700
2.18710401;0.07080294;3.80565800
2.19043801;0.07080294;4.24817700
2.19377201;0.07080294;4.24817700
2.19710601;0.07080294;4.24817700
2.20044001;-0.10803550;4.24817700
2.20377401;-0.10803550;3.80565800
2.20710801;0.07080294;4.24817700
2.21044201;-0.10803550;4.24817700
2.21377601;0.07080294;4.24817700
2.21711001;-0.10803550;4.24817700
2.22044401;-0.10803550;4.24817700
2.22377801;-0.10803550;4.24817700
2.22711201;-0.10803550;4.24817700
2.23044601;0.07080294;4.24817700
2.23378001;0.07080294;3.80565800
2.23711401;0.07080294;4.24817700
2.24044801;-0.10803550;4.24817700
2.24378201;-0.10803550;4.24817700
2.24711601;-0.10803550;4.24817700
2.25045001;0.07080294;4.24817700
2.25378401;0.07080294;4.24817700
2.25711801;0.07080294;4.24817700
2.26045201;-0.10803550;4.24817700
2.26378601;0.07080294;4.24817700
2.26712001;-0.10803550;4.24817700
2.27045401;0.07080294;4.24817700
2.27378801;0.07080294;4.24817700
2.27712201;0.07080294;4.24817700
2.28045601;-0.10803550;4.24817700
2.28379001;-0.10803550;4.24817700
2.28712401;-0.10803550;4.24817700
2.29045801;0.07080294;4.24817700
2.29379201;0.07080294;4.24817700
2.29712601;0.07080294;4.24817700
2.30046001;0.07080294;4.24817700
2.30379401;0.07080294;4.24817700
2.30712801;0.07080294;4.24817700
2.31046201;0.07080294;4.24817700
2.31379601;-0.10803550;4.69222100
2.31713001;0.07080294;4.24817700
2.32046401;-0.10803550;4.24817700
2.32379801;0.07080294;4.24817700
2.32713201;0.07080294;4.24817700
2.33046601;0.07080294;4.69222100
2.33380001;0.07080294;4.24817700
2.33713401;-0.10803550;4.24817700
2.34046801;-0.10803550;4.69222100
2.34380201;-0.10803550;4.24817700
2.34713601;-0.10803550;4.69222100
2.35047001;0.07080294;4.24817700
2.35380401;0.07080294;4.24817700
2.35713801;0.07080294;4.69222100
2.36047201;-0.10803550;4.24817700
2.36380601;0.07080294;4.69222100
2.36714001;0.07080294;4.69222100
2.37047401;0.07080294;4.69222100
2.37380801;0.07080294;4.69222100
2.37714201;-0.10803550;4.69222100
2.38047601;-0.10803550;4.69222100
2.38381001;0.07080294;4.69222100
2.38714401;0.07080294;4.69222100
2.39047801;-0.10803550;4.69222100
2.39381201;0.07080294;4.69222100
2.39714601;0.07080294;4.69222100
2.40048001;-0.10803550;4.69222100
2.40381401;-0.10803550;4.69222100
2.40714801;0.07080294;4.69222100
2.41048201;0.07080294;4.69222100
2.41381601;-0.10803550;4.69222100
2.41715001;0.07080294;4.69222100
2.42048401;0.07080294;4.69222100
2.42381801;-0.10803550;4.69222100
2.42715201;-0.10803550;4.69222100
2.43048601;0.07080294;4.69222100
2.43382001;0.07080294;4.69222100
2.43715401;0.07080294;4.69222100
2.44048801;0.07080294;4.69222100
2.44382201;0.07080294;4.69222100
2.44715601;0.07080294;4.69222100
2.45049001;-0.10803550;4.69222100
2.45382401;0.07080294;4.69222100
2.45715801;-0.10803550;4.69222100
2.46049201;-0.10803550;4.69222100
2.46382601;0.07080294;4.69222100
2.46716001;-0.10803550;4.69222100
2.47049401;0.07080294;4.69222100
2.47382801;-0.10803550;4.69222100
2.47716201;0.07080294;4.69222100
2.48049601;0.07080294;4.69222100
2.48383001;-0.10803550;4.69222100
2.48716401;-0.10803550;4.69222100
2.49049801;-0.10803550;4.69222100
